type	latitude	longitude	altitude (m)	eos	name	desc
T	22.395187100	114.153307600	206.8			
T	22.395394900	114.153298800	205.2			
T	22.395587400	114.153228000	203.6			
T	22.395784000	114.153077100	205.3			
T	22.395922300	114.152915300	205.0			
T	22.396048100	114.152737500	204.2			
T	22.396169100	114.152541200	201.2			
T	22.396221900	114.152455500	200.9			
T	22.396420900	114.152364400	203.1			
T	22.396549000	114.152458100	204.7			
T	22.396689300	114.152545900	208.1			
T	22.396837400	114.152598500	212.0			
T	22.397166500	114.152450700	210.4			
T	22.397190800	114.152310800	207.7			
T	22.397191200	114.152177300	205.3			
T	22.397136300	114.151656200	207.1			
T	22.397151200	114.151490500	214.1			
T	22.397189000	114.151326000	219.7			
T	22.397233400	114.151235200	221.7			
T	22.397248800	114.151194600	222.5			
T	22.397383500	114.150881300	220.8			
T	22.397397800	114.150850200	220.7			
T	22.397410900	114.150824000	220.8			
T	22.397420400	114.150806500	220.9			
T	22.397430900	114.150789200	221.1			
T	22.397441300	114.150773900	221.3			
T	22.397456100	114.150753400	221.6			
T	22.397468900	114.150737600	221.8			
T	22.397482600	114.150721800	222.1			
T	22.397500500	114.150702400	222.4			
T	22.397515400	114.150687600	222.6			
T	22.397531100	114.150672900	222.8			
T	22.397547400	114.150659200	223.0			
T	22.397563100	114.150646600	223.2			
T	22.397581900	114.150633100	223.5			
T	22.397613800	114.150611700	224.0			
T	22.397636200	114.150597400	224.3			
T	22.397662800	114.150581800	224.7			
T	22.397684200	114.150570500	225.1			
T	22.397700500	114.150563400	225.3			
T	22.397716800	114.150557100	225.5			
T	22.397742900	114.150548700	225.9			
T	22.397773000	114.150540900	226.2			
T	22.397799400	114.150536700	226.3			
T	22.397821800	114.150535300	226.3			
T	22.397839500	114.150536300	226.2			
T	22.397857700	114.150539800	226.1			
T	22.397880100	114.150546300	225.9			
T	22.397902800	114.150554400	225.6			
T	22.397926100	114.150565000	225.3			
T	22.397950500	114.150577400	225.0			
T	22.397975100	114.150590900	224.6			
T	22.398003400	114.150607800	224.2			
T	22.398040400	114.150632300	223.7			
T	22.398063500	114.150648700	223.4			
T	22.398126300	114.150699400	223.0			
T	22.398143000	114.150711700	223.0			
T	22.398159600	114.150723400	222.9			
T	22.398178800	114.150735500	222.8			
T	22.398197600	114.150746000	222.8			
T	22.398213500	114.150753700	222.7			
T	22.398232100	114.150760600	222.7			
T	22.398247700	114.150765700	222.8			
T	22.398263900	114.150769900	222.8			
T	22.398278800	114.150771900	222.9			
T	22.398303400	114.150774200	223.0			
T	22.398326900	114.150775000	223.2			
T	22.398368600	114.150772900	223.4			
T	22.398399900	114.150769100	223.6			
T	22.398431900	114.150763300	223.9			
T	22.398455600	114.150758200	224.0			
T	22.398540100	114.150731700	224.6			
T	22.398564100	114.150726100	224.7			
T	22.398587100	114.150722300	224.8			
T	22.398610300	114.150719800	224.8			
T	22.398651600	114.150718300	225.5			
T	22.398672200	114.150718600	225.8			
T	22.398689600	114.150720800	226.1			
T	22.398704500	114.150724100	226.3			
T	22.398719800	114.150729400	226.6			
T	22.398750000	114.150742100	227.0			
T	22.398799700	114.150766600	227.7			
T	22.398828900	114.150779700	228.2			
T	22.398863700	114.150793200	228.7			
T	22.398911600	114.150809500	229.5			
T	22.398944500	114.150818700	230.1			
T	22.398991100	114.150828700	230.9			
T	22.399377600	114.150890500	234.8			
T	22.399463600	114.150906400	234.9			
T	22.399535000	114.150921500	234.5			
T	22.399566800	114.150929900	234.3			
T	22.399614800	114.150944500	234.0			
T	22.399650400	114.150956500	233.8			
T	22.399685900	114.150970600	233.7			
T	22.399723200	114.150987100	233.6			
T	22.399765400	114.151007300	233.8			
T	22.399803000	114.151027500	234.1			
T	22.399861000	114.151060900	234.6			
T	22.399896700	114.151083100	235.0			
T	22.399930400	114.151106900	235.5			
T	22.399963700	114.151136500	236.1			
T	22.399984800	114.151159900	236.6			
T	22.399999400	114.151181800	237.0			
T	22.400010200	114.151205500	237.5			
T	22.400016600	114.151226500	237.8			
T	22.400020100	114.151248200	238.1			
T	22.400021700	114.151274000	238.5			
T	22.400022900	114.151310400	239.0			
T	22.400022800	114.151343800	239.4			
T	22.400021200	114.151375800	239.8			
T	22.400017600	114.151404500	239.8			
T	22.400010000	114.151450800	239.4			
T	22.400001400	114.151487500	238.9			
T	22.399991200	114.151521000	238.5			
T	22.399982700	114.151542400	238.2			
T	22.399971700	114.151564100	237.8			
T	22.399957600	114.151587500	237.4			
T	22.399939200	114.151613400	236.9			
T	22.399924100	114.151631400	236.6			
T	22.399905300	114.151650200	236.2			
T	22.399868500	114.151683300	235.7			
T	22.399828200	114.151716100	235.5			
T	22.399800100	114.151736700	235.3			
T	22.399768100	114.151758400	235.2			
T	22.399665800	114.151822800	234.3			
T	22.399644800	114.151837800	234.1			
T	22.399627900	114.151852200	234.0			
T	22.399612000	114.151869300	233.9			
T	22.399598000	114.151887000	233.8			
T	22.399588800	114.151903400	233.8			
T	22.399582600	114.151919800	233.8			
T	22.399579300	114.151933600	233.9			
T	22.399577500	114.151949400	234.0			
T	22.399577300	114.151967200	234.1			
T	22.399579300	114.151989800	234.4			
T	22.399583500	114.152011900	234.6			
T	22.399589300	114.152030500	234.9			
T	22.399597200	114.152049800	235.1			
T	22.399611600	114.152076600	235.5			
T	22.399628700	114.152101000	236.0			
T	22.399644100	114.152120700	236.3			
T	22.399659600	114.152137900	236.6			
T	22.399679000	114.152156600	237.0			
T	22.399892500	114.152342500	236.6			
T	22.399912300	114.152358700	236.4			
T	22.399932100	114.152372500	236.4			
T	22.399951200	114.152383700	236.4			
T	22.399971800	114.152393700	236.5			
T	22.399992700	114.152401700	236.7			
T	22.400013000	114.152407400	236.9			
T	22.400033400	114.152411000	237.1			
T	22.400052900	114.152412400	237.4			
T	22.400075400	114.152409700	237.8			
T	22.400095500	114.152404100	238.2			
T	22.400116800	114.152394100	238.7			
T	22.400139400	114.152381800	239.2			
T	22.400153300	114.152373300	239.5			
T	22.400164700	114.152365400	239.8			
T	22.400318200	114.152245300	242.9			
T	22.400334900	114.152233900	243.1			
T	22.400352900	114.152223600	243.3			
T	22.400370900	114.152214900	243.3			
T	22.400387900	114.152208600	243.4			
T	22.400409600	114.152201700	243.4			
T	22.400451700	114.152190900	243.6			
T	22.400501900	114.152180100	243.8			
T	22.400553800	114.152171300	244.0			
T	22.400596900	114.152165800	244.0			
T	22.400651900	114.152161400	244.1			
T	22.400698200	114.152159600	244.1			
T	22.400730700	114.152160500	244.1			
T	22.400762400	114.152163900	244.2			
T	22.400783200	114.152167600	244.2			
T	22.400802200	114.152173200	244.2			
T	22.400821300	114.152181100	244.1			
T	22.400837800	114.152189800	244.2			
T	22.400857400	114.152201200	244.3			
T	22.400878500	114.152215400	244.4			
T	22.400902100	114.152232900	244.4			
T	22.400921600	114.152248900	244.4			
T	22.400937800	114.152263700	244.4			
T	22.400952800	114.152279400	244.4			
T	22.400966900	114.152296500	244.3			
T	22.400982100	114.152316900	244.2			
T	22.400997000	114.152339600	244.1			
T	22.401008800	114.152361500	243.9			
T	22.401017300	114.152379200	243.8			
T	22.401025300	114.152398800	243.7			
T	22.401032700	114.152418300	243.5			
T	22.401038200	114.152436500	243.4			
T	22.401042500	114.152457800	243.2			
T	22.401044900	114.152480000	243.0			
T	22.401053800	114.152638100	243.1			
T	22.401056200	114.152655500	243.1			
T	22.401060900	114.152673900	243.2			
T	22.401068000	114.152692600	243.3			
T	22.401076900	114.152709900	243.4			
T	22.401089100	114.152727400	243.6			
T	22.401101700	114.152742300	243.8			
T	22.401114400	114.152754600	244.0			
T	22.401133700	114.152766900	244.5			
T	22.401156200	114.152777500	245.1			
T	22.401178700	114.152786700	245.7			
T	22.401207100	114.152795900	246.4			
T	22.401240000	114.152804900	247.2			
T	22.401276300	114.152814100	248.0			
T	22.401585600	114.152888100	252.5			
T	22.401605100	114.152891600	252.7			
T	22.401645500	114.152896800	253.0			
T	22.401667300	114.152900300	253.2			
T	22.401696000	114.152905500	253.2			
T	22.401726100	114.152912000	253.1			
T	22.401789900	114.152928000	252.9			
T	22.401804800	114.152932400	252.8			
T	22.401820600	114.152937700	252.8			
T	22.401835200	114.152943200	252.7			
T	22.401852300	114.152950900	252.7			
T	22.401871300	114.152960300	252.6			
T	22.401884500	114.152967600	252.6			
T	22.401895600	114.152974900	252.5			
T	22.401907600	114.152984300	252.4			
T	22.401919900	114.152994700	252.4			
T	22.401954600	114.153027100	252.5			
T	22.402079200	114.153166500	254.6			
T	22.402099300	114.153187100	254.9			
T	22.402112200	114.153199000	255.1			
T	22.402125300	114.153209300	255.3			
T	22.402139400	114.153218400	255.5			
T	22.402157900	114.153227900	255.8			
T	22.402174100	114.153234300	256.1			
T	22.402199100	114.153240100	256.5			
T	22.402224300	114.153243000	257.0			
T	22.402255400	114.153242600	257.8			
T	22.402285300	114.153239800	258.5			
T	22.402323700	114.153233500	259.5			
T	22.402366900	114.153224000	260.7			
T	22.402410300	114.153212400	262.0			
T	22.402445100	114.153200900	263.0			
T	22.402481200	114.153185500	264.2			
T	22.402511000	114.153169800	265.0			
T	22.402536500	114.153152100	265.6			
T	22.402559200	114.153134800	266.1			
T	22.402579900	114.153116400	266.5			
T	22.402599100	114.153095800	267.0			
T	22.402616700	114.153074500	267.5			
T	22.402634300	114.153049500	267.9			
T	22.402649000	114.153023700	267.9			
T	22.402663100	114.152996000	267.9			
T	22.402673400	114.152972100	267.9			
T	22.402681700	114.152948100	267.8			
T	22.402688200	114.152923200	267.7			
T	22.402696400	114.152882800	267.5			
T	22.402705600	114.152822600	267.2			
T	22.402709300	114.152789700	267.1			
T	22.402713400	114.152730200	267.7			
T	22.402716100	114.152704200	268.0			
T	22.402721000	114.152673500	268.5			
T	22.402726000	114.152650700	268.9			
T	22.402732800	114.152628600	269.2			
T	22.402740600	114.152609100	269.6			
T	22.402749600	114.152593400	270.0			
T	22.402762100	114.152577300	270.4			
T	22.402778500	114.152559300	270.9			
T	22.402798500	114.152542600	271.4			
T	22.402822100	114.152527100	271.8			
T	22.402845100	114.152517000	272.1			
T	22.402870100	114.152510100	272.5			
T	22.402896000	114.152505900	272.7			
T	22.402922600	114.152504200	273.0			
T	22.402969300	114.152504500	273.3			
T	22.403211100	114.152522300	275.1			
T	22.403280400	114.152523200	275.8			
T	22.403450900	114.152520800	278.6			
T	22.403491700	114.152518600	279.3			
T	22.403588900	114.152507000	281.4			
T	22.403622800	114.152504500	282.0			
T	22.403655000	114.152504700	282.3			
T	22.403687800	114.152508200	282.6			
T	22.403721800	114.152514900	282.8			
T	22.403749400	114.152521800	282.9			
T	22.403776500	114.152532100	283.0			
T	22.403802000	114.152548000	282.9			
T	22.403824200	114.152566100	282.8			
T	22.403844400	114.152586700	282.5			
T	22.403862800	114.152609400	282.3			
T	22.403880000	114.152635400	281.9			
T	22.403895000	114.152665000	281.6			
T	22.403905100	114.152693500	281.2			
T	22.403912700	114.152726700	280.6			
T	22.403917600	114.152756200	280.1			
T	22.403920700	114.152786100	279.6			
T	22.403922400	114.152815400	279.5			
T	22.403931500	114.153154700	278.6			
T	22.403933300	114.153181700	278.9			
T	22.403937100	114.153208100	279.1			
T	22.403943700	114.153236500	279.5			
T	22.403954400	114.153268300	279.9			
T	22.403967400	114.153297700	280.4			
T	22.403981200	114.153325500	280.9			
T	22.403993200	114.153347200	281.3			
T	22.404004500	114.153364700	281.5			
T	22.404028700	114.153398700	282.1			
T	22.404042900	114.153420700	282.5			
T	22.404054900	114.153442600	282.8			
T	22.404065100	114.153466800	283.1			
T	22.404073500	114.153492900	283.4			
T	22.404079700	114.153519500	283.6			
T	22.404186700	114.154057400	286.2			
T	22.404194900	114.154093300	286.5			
T	22.404204000	114.154127500	286.9			
T	22.404212900	114.154155800	287.3			
T	22.404221000	114.154176600	287.5			
T	22.404234000	114.154204900	287.8			
T	22.404244100	114.154224200	287.9			
T	22.404256100	114.154241600	288.1			
T	22.404269200	114.154256300	288.2			
T	22.404283900	114.154269100	288.3			
T	22.404299500	114.154279400	288.5			
T	22.404320400	114.154290600	288.7			
T	22.404343700	114.154300100	288.8			
T	22.404497800	114.154329100	290.6			
T	22.404778000	114.154349100	296.6			
T	22.405020700	114.154377100	300.9			
T	22.405146500	114.154406100	303.0			
T	22.405272100	114.154457900	304.3			
T	22.405377200	114.154485900	304.5			
T	22.405453400	114.154489300	305.3			
T	22.405549900	114.154463200	307.3			
T	22.405655200	114.154428300	308.2			
T	22.405725100	114.154427700	308.0			
T	22.405793400	114.154424000	307.8			
T	22.405873600	114.154405400	308.2			
T	22.405944400	114.154374600	309.0			
T	22.406135100	114.154298300	310.7			
T	22.406193400	114.154286800	312.3			
T	22.406232500	114.154290600	313.1			
T	22.406260100	114.154302300	313.6			
T	22.406296400	114.154337100	313.7			
T	22.406364400	114.154413100	314.0			
T	22.406397000	114.154467400	314.4			
T	22.406404100	114.154495900	314.7			
T	22.406405200	114.154514000	314.8			
T	22.406408000	114.154547100	315.1			
T	22.406354500	114.154736400	314.3			
T	22.406296400	114.154939500	315.0			
T	22.406281400	114.155025900	315.5			
T	22.406294100	114.155124200	316.6			
T	22.406324900	114.155268300	318.8			
T	22.406353900	114.155376400	317.2			
T	22.406380000	114.155440700	316.1			
T	22.406417500	114.155504800	315.9			
T	22.406466600	114.155566400	316.5			
T	22.406525000	114.155613500	317.6			
T	22.406810400	114.155783800	320.2			
T	22.406901700	114.155848100	320.1			
T	22.406962300	114.155860600	321.4			
T	22.407257600	114.155867000	327.7			
T	22.407470700	114.155910000	331.7			
T	22.407593800	114.155949400	332.0			
T	22.407733300	114.156026100	331.3			
T	22.407848100	114.156100600	331.2			
T	22.407903800	114.156113200	331.8			
T	22.408033600	114.156082100	334.4			
T	22.408071300	114.156067400	335.5			
T	22.408167800	114.156022300	338.7			
T	22.408203400	114.156008000	339.7			
T	22.408229700	114.155999600	340.4			
T	22.408255500	114.155993100	341.1			
T	22.408281700	114.155989400	341.7			
T	22.408305100	114.155988000	342.2			
T	22.408326700	114.155988600	342.6			
T	22.408346800	114.155991900	342.9			
T	22.408366000	114.155996700	343.1			
T	22.408387000	114.156004000	343.3			
T	22.408409100	114.156013900	343.5			
T	22.408430500	114.156025500	343.6			
T	22.408451700	114.156040400	343.7			
T	22.408469100	114.156055600	343.8			
T	22.408484200	114.156072800	343.7			
T	22.408498800	114.156091300	343.7			
T	22.408524900	114.156129600	343.5			
T	22.408541000	114.156156600	343.3			
T	22.408598000	114.156263300	342.6			
T	22.408614500	114.156297300	342.4			
T	22.408640400	114.156355900	341.9			
T	22.408656900	114.156387000	341.7			
T	22.408671100	114.156410000	341.8			
T	22.408687700	114.156430700	341.9			
T	22.408706800	114.156448100	342.1			
T	22.408726900	114.156459500	342.3			
T	22.408748100	114.156464300	342.6			
T	22.408767800	114.156464400	342.8			
T	22.408784400	114.156459400	343.1			
T	22.408798200	114.156452500	343.3			
T	22.408812300	114.156443700	343.6			
T	22.408831300	114.156428200	343.9			
T	22.408851100	114.156408000	344.3			
T	22.408867100	114.156389400	344.7			
T	22.408936400	114.156296500	347.2			
T	22.408983200	114.156228300	349.4			
T	22.409068600	114.156090300	354.1			
T	22.409088300	114.156062000	355.0			
T	22.409107500	114.156036700	355.8			
T	22.409128100	114.156012600	356.7			
T	22.409146700	114.155993200	357.3			
T	22.409167600	114.155973800	358.0			
T	22.409186600	114.155959100	358.4			
T	22.409207300	114.155946700	358.9			
T	22.409228600	114.155936700	359.3			
T	22.409249700	114.155929500	359.7			
T	22.409274600	114.155923300	360.2			
T	22.409299500	114.155919200	360.6			
T	22.409324400	114.155917500	361.1			
T	22.409399300	114.155918900	362.3			
T	22.409530900	114.155924500	364.1			
T	22.409556100	114.155927700	364.3			
T	22.409631700	114.155945700	365.1			
T	22.409699900	114.155999400	365.5			
T	22.409747700	114.156068900	366.1			
T	22.409799900	114.156177100	366.4			
T	22.409861900	114.156327500	365.9			
T	22.409922800	114.156399300	366.1			
T	22.410013900	114.156447600	367.4			
T	22.410270300	114.156498000	375.0			
T	22.410387000	114.156553800	378.1			
T	22.410587400	114.156698500	382.7			
T	22.410635200	114.156754800	383.7			
T	22.410661900	114.156830200	383.9			
T	22.410664900	114.156963300	382.7			
T	22.410646200	114.157149300	380.3			
T	22.410641100	114.157242900	379.3			
T	22.410635700	114.157346200	378.6			
T	22.410650900	114.157410700	378.6			
T	22.410688100	114.157508000	378.8			
T	22.410733800	114.157570100	378.9			
T	22.410820500	114.157669700	379.3			
T	22.410882200	114.157741500	379.3			
T	22.410970900	114.157817700	379.9			
T	22.411072700	114.157871700	381.2			
T	22.411268400	114.157954200	383.6			
T	22.411561200	114.158099500	388.7			
T	22.411814600	114.158223200	391.6			
T	22.411850200	114.158238400	391.8			
T	22.411978400	114.158279000	392.6			
T	22.412010400	114.158208700	393.5			
T	22.412036200	114.158194600	394.0			
T	22.412110100	114.158182600	395.3			
T	22.412124100	114.158158500	395.8			
T	22.412232500	114.158148600	397.7			
T	22.412313900	114.158142800	398.4			
