type	latitude	longitude	altitude (m)	eos	name	desc
T	22.239294200	113.987679800	55.7			
T	22.239351100	113.987640300	58.6			
T	22.239436700	113.987694400	62.2			
T	22.239459100	113.987765000	62.9			
T	22.239464400	113.987835900	62.9			
T	22.239524900	113.987833400	66.1			
T	22.239602400	113.987807300	70.4			
T	22.239693700	113.987836100	75.1			
T	22.239766900	113.987803900	78.8			
T	22.239833100	113.987823700	81.5			
T	22.239909700	113.987820000	84.9			
T	22.239966800	113.987807900	87.4			
T	22.240022000	113.987766500	89.6			
T	22.240203100	113.987787300	94.9			
T	22.240433800	113.987884000	100.6			
T	22.240682200	113.987848500	105.9			
T	22.240883800	113.987779500	110.4			
T	22.241003900	113.987576300	117.4			
T	22.241025900	113.987461600	120.8			
T	22.241189600	113.987163900	124.6			
T	22.241309600	113.987068400	126.6			
T	22.241288000	113.986941600	127.7			
T	22.241346800	113.986753600	132.3			
T	22.241322300	113.986708200	133.1			
T	22.241312400	113.986645200	134.4			
T	22.241281300	113.986517800	137.2			
T	22.241276400	113.986394400	140.2			
T	22.241244200	113.986268500	140.3			
T	22.241306800	113.986074400	142.0			
T	22.241367000	113.986004100	143.3			
T	22.241441500	113.985938400	145.5			
T	22.241471300	113.985926400	146.4			
T	22.241478700	113.985876700	146.9			
T	22.241592900	113.985813500	151.4			
T	22.241831900	113.985847600	156.5			
T	22.241959100	113.985768100	161.0			
T	22.242107300	113.985676600	164.0			
T	22.242155200	113.985697000	163.7			
T	22.242191200	113.985731900	163.0			
T	22.242244600	113.985730600	163.1			
T	22.242289300	113.985702400	163.6			
T	22.242347600	113.985675600	164.0			
T	22.242529700	113.985630400	164.6			
T	22.242591600	113.985657600	164.6			
T	22.242695200	113.985687600	164.9			
T	22.242781900	113.985676300	165.8			
T	22.242845400	113.985613900	167.3			
T	22.242930900	113.985511700	168.2			
T	22.243057600	113.985269000	164.8			
T	22.243130900	113.985127100	160.8			
T	22.243219500	113.985119200	160.7			
T	22.243261200	113.985211500	163.7			
T	22.243407700	113.985273200	164.2			
T	22.243430500	113.985371300	164.9			
T	22.243586900	113.985470500	163.8			
T	22.243663400	113.985514600	163.5			
T	22.243740400	113.985520000	162.4			
T	22.243815200	113.985591700	162.3			
T	22.244049900	113.985724100	164.9			
T	22.244259200	113.985897100	169.0			
T	22.244443000	113.986016200	171.3			
T	22.244528600	113.986085900	171.5			
T	22.244573300	113.986090000	171.4			
T	22.244622200	113.986123200	171.5			
T	22.244707400	113.986167800	171.8			
T	22.244769400	113.986237500	172.8			
T	22.244812900	113.986289800	173.6			
T	22.244856500	113.986321400	174.0			
T	22.244980400	113.986395700	175.1			
T	22.245100200	113.986430800	176.1			
T	22.245202600	113.986508400	177.9			
T	22.245326400	113.986601800	179.9			
T	22.245373900	113.986664000	180.6			
T	22.245406300	113.986740200	182.1			
T	22.245368700	113.986891100	185.8			
T	22.245403300	113.987039400	188.6			
T	22.245371400	113.987134000	190.6			
T	22.245376700	113.987230300	192.4			
T	22.245525000	113.987513100	194.0			
T	22.245769400	113.987846400	192.2			
T	22.246245600	113.988321000	193.0			
T	22.246374300	113.988584200	192.9			
T	22.246448400	113.988718800	193.4			
T	22.246573100	113.988839400	194.8			
T	22.246719700	113.988917000	196.5			
T	22.246814900	113.989052200	197.7			
T	22.246925400	113.989244500	198.6			
T	22.247123200	113.989355400	200.3			
T	22.247210700	113.989467900	200.9			
T	22.247566300	113.989682100	207.0			
T	22.247676500	113.989730800	210.6			
T	22.247768500	113.989658500	213.0			
T	22.247886600	113.989337200	218.3			
T	22.248036300	113.989302500	227.2			
T	22.248273300	113.989390400	240.0			
T	22.248408800	113.989578700	244.5			
T	22.248591000	113.989623800	246.7			
T	22.248708200	113.989694400	248.7			
T	22.248952900	113.989775600	252.8			
T	22.249166900	113.989793000	256.8			
T	22.249390400	113.989718800	262.6			
T	22.249580300	113.989713500	265.8			
T	22.249863400	113.989865000	268.3			
T	22.250084500	113.989977700	268.5			
T	22.250197700	113.990076400	264.0			
T	22.250300500	113.990105300	259.2			
T	22.250331200	113.990043400	258.3			
T	22.250504700	113.990062500	243.7			
T	22.250780800	113.990118600	227.2			
T	22.251134600	113.990149900	221.9			
T	22.251423600	113.990268300	219.7			
T	22.251577900	113.990290800	217.8			
T	22.251795900	113.990256100	214.7			
T	22.252110800	113.990224800	211.5			
T	22.252532300	113.990120200	213.8			
T	22.252800400	113.990227500	216.3			
T	22.252985900	113.990359600	218.7			
T	22.253082000	113.990504900	219.2			
T	22.253262300	113.990662600	218.5			
T	22.253612400	113.990953500	214.0			
T	22.253850000	113.991257800	214.4			
T	22.253932500	113.991526100	215.1			
T	22.254030300	113.991845800	216.3			
T	22.254099800	113.992317800	213.3			
T	22.254050200	113.992511000	211.8			
T	22.253885900	113.992731900	205.6			
T	22.253553200	113.992965300	192.9			
T	22.253486700	113.993080900	188.6			
T	22.253325300	113.993229800	181.5			
T	22.253267300	113.993275400	179.5			
T	22.252997600	113.993487300	170.6			
T	22.252620300	113.993669700	157.7			
T	22.252441500	113.993841300	153.3			
T	22.252256500	113.994007800	151.0			
T	22.252044300	113.994334900	147.4			
T	22.252004600	113.994570900	145.3			
T	22.252173600	113.994828300	136.9			
T	22.252333300	113.994888900	131.1			
T	22.252791100	113.994972200	123.7			
T	22.252894700	113.995098900	120.3			
T	22.253130900	113.995174600	116.7			
T	22.253258000	113.995122800	115.2			
T	22.253585500	113.995246200	111.8			
T	22.253848700	113.995251600	110.7			
T	22.253997600	113.995391000	109.4			
T	22.254164400	113.995509600	108.5			
T	22.254377800	113.995686700	108.7			
T	22.254735300	113.995869000	106.1			
T	22.255043100	113.996040700	105.9			
T	22.255435300	113.996502000	101.3			
T	22.255665800	113.996560500	103.0			
T	22.255829600	113.996796500	102.5			
T	22.255988500	113.997064800	104.4			
T	22.256028200	113.997853300	104.3			
T	22.256086100	113.998040600	101.6			
T	22.256130400	113.998084200	102.2			
T	22.256387900	113.998210600	104.4			
T	22.256085200	113.998439000	103.3			
T	22.255915300	113.998613400	102.8			
T	22.255808800	113.998907000	103.6			
T	22.255769100	113.999127400	106.9			
T	22.255656900	113.999230100	105.5			
T	22.255584900	113.999310600	105.6			
T	22.255433500	113.999423200	106.5			
T	22.255240400	113.999389100	102.8			
T	22.255128300	113.999304300	99.7			
T	22.254933900	113.999441800	104.2			
T	22.254761800	113.999566100	105.4			
T	22.254338500	114.000169600	100.6			
T	22.254282700	114.000425100	97.2			
T	22.254243900	114.000804800	95.4			
T	22.254123500	114.000871600	92.6			
T	22.254032800	114.000927800	91.4			
T	22.253946000	114.001105000	95.2			
T	22.253898800	114.001186800	96.9			
T	22.253844100	114.001248200	97.6			
T	22.253736200	114.001320900	97.6			
T	22.253654300	114.001428200	99.7			
T	22.253522800	114.001675200	99.6			
T	22.253485500	114.001784900	99.5			
T	22.253466900	114.001894900	100.2			
T	22.253493000	114.002038400	102.3			
T	22.253533900	114.002139000	104.5			
T	22.253530200	114.002235500	105.3			
T	22.253495400	114.002334800	105.5			
T	22.253453200	114.002424600	105.2			
T	22.253450800	114.002537300	107.0			
T	22.253463200	114.002645900	109.8			
T	22.253494200	114.002739800	113.0			
T	22.253501600	114.002836300	114.7			
T	22.253477300	114.003033400	116.0			
T	22.253416000	114.003217200	116.1			
T	22.253404800	114.003319100	117.1			
T	22.253408100	114.003352000	117.5			
T	22.253411300	114.003384600	117.8			
T	22.253414400	114.003415900	118.0			
T	22.253398600	114.003535100	117.6			
T	22.253450800	114.003602100	120.1			
T	22.253510200	114.003664900	120.2			
T	22.253598500	114.003720100	121.4			
T	22.253643000	114.003819100	118.9			
T	22.253648300	114.003951800	112.6			
T	22.253665500	114.004083600	106.5			
T	22.253661800	114.004217700	101.6			
T	22.253670500	114.004353100	101.6			
T	22.253704000	114.004417500	103.2			
T	22.253703600	114.004484100	102.6			
T	22.253696500	114.004550300	101.5			
T	22.253730000	114.004633400	102.4			
T	22.253777200	114.004708500	104.1			
T	22.253767300	114.004893600	100.0			
T	22.253799500	114.005010300	99.1			
T	22.253861100	114.005116000	98.1			
T	22.253951000	114.005157800	100.0			
T	22.254009200	114.005163200	101.8			
T	22.254097400	114.005313400	99.2			
T	22.254179200	114.005428500	98.9			
T	22.254204000	114.005826700	93.2			
T	22.254215300	114.006013400	92.5			
T	22.254298400	114.006158000	92.1			
T	22.254282400	114.006406400	90.2			
T	22.254278600	114.006533800	88.7			
T	22.254289800	114.006655600	87.5			
T	22.254227800	114.006826100	86.7			
T	22.254186700	114.007017600	84.9			
T	22.254152000	114.007197600	81.3			
T	22.254106000	114.007367700	77.7			
T	22.254035400	114.007471200	73.9			
T	22.253983200	114.007575800	69.8			
T	22.253881400	114.007788800	62.7			
T	22.253849200	114.007963400	60.4			
T	22.253841700	114.008086800	58.6			
T	22.253816800	114.008173700	56.3			
T	22.253763500	114.008305400	53.1			
T	22.253689100	114.008340200	52.1			
T	22.253588400	114.008386900	50.4			
T	22.253533900	114.008560200	45.7			
T	22.253491500	114.008736100	42.3			
T	22.253501600	114.008867300	40.9			
T	22.253528800	114.008974500	41.4			
T	22.253547500	114.009071900	41.9			
T	22.253517800	114.009147600	41.6			
T	22.253527700	114.009216900	41.8			
T	22.253552800	114.009422400	41.8			
T	22.253816000	114.009364600	38.8			
T	22.253924900	114.009326000	36.8			
T	22.254021900	114.009271200	34.5			
T	22.254270600	114.009081300	30.0			
T	22.254395300	114.009048300	27.8			
T	22.254520500	114.009013600	25.5			
T	22.254633600	114.008996000	23.1			
T	22.254721400	114.008942100	21.6			
T	22.254926900	114.008812700	21.0			
T	22.255095800	114.008776100	19.9			
T	22.255251000	114.008803500	18.4			
T	22.255333200	114.008830900	17.0			
T	22.255506700	114.008730500	15.0			
T	22.255620900	114.008625500	12.3			
T	22.255665500	114.008513500	11.7			
T	22.255697300	114.008361700	12.1			
T	22.255736300	114.008206200	14.3			
T	22.255753300	114.008004500	19.2			
T	22.255776100	114.007940500	20.2			
T	22.255833900	114.007861500	21.2			
T	22.255900900	114.007832000	22.0			
T	22.255967900	114.007827200	22.2			
T	22.256164300	114.007767000	23.9			
T	22.256298100	114.007785000	21.8			
T	22.256425400	114.007783100	21.0			
T	22.256630700	114.007803800	21.5			
T	22.256731300	114.007832000	21.7			
T	22.256833000	114.007838500	22.3			
T	22.256954200	114.007868700	22.5			
T	22.257001800	114.007892300	21.3			
T	22.257051500	114.007883400	20.5			
T	22.257126000	114.007886000	19.1			
T	22.257169400	114.007854800	18.3			
T	22.257206700	114.007806900	17.5			
T	22.257273700	114.007709000	17.3			
T	22.257255000	114.007632100	18.9			
T	22.257245100	114.007551700	20.5			
T	22.257284900	114.007447500	20.3			
T	22.257354400	114.007349600	18.7			
T	22.257404000	114.007267800	17.9			
T	22.257479700	114.007130600	16.7			
T	22.257506700	114.006945100	17.0			
T	22.257661900	114.006780700	19.9			
T	22.257762400	114.006675700	21.8			
T	22.257823500	114.006764300	21.5			
T	22.257911000	114.006852900	22.0			
T	22.257978600	114.006925400	22.6			
T	22.258054600	114.006974900	23.3			
T	22.258122600	114.007003200	23.5			
T	22.258196900	114.007005300	24.3			
T	22.258413000	114.006901200	26.3			
T	22.258513600	114.006831500	26.2			
T	22.258570700	114.006806000	26.0			
T	22.258594300	114.006736700	27.4			
T	22.258631600	114.006582500	29.8			
T	22.258780600	114.006388100	28.3			
T	22.258926800	114.006223700	29.0			
T	22.259072900	114.006118700	30.3			
T	22.259171400	114.006144900	27.3			
T	22.259256000	114.006235800	22.2			
T	22.259350100	114.006295100	18.8			
T	22.259443600	114.006331000	16.7			
T	22.259506500	114.006367500	15.4			
T	22.259575600	114.006370700	15.8			
T	22.259735000	114.006273900	20.8			
T	22.259932600	114.006057100	25.9			
T	22.260061500	114.005854100	23.3			
T	22.260166900	114.005655200	18.7			
T	22.260252100	114.005522700	13.7			
T	22.260312000	114.005397900	13.4			
T	22.260411400	114.005272000	12.2			
T	22.260426600	114.005205600	11.5			
T	22.260447300	114.005114900	10.4			
T	22.260515600	114.004972700	8.5			
T	22.260552800	114.004846700	14.0			
T	22.260564000	114.004748800	19.2			
T	22.260621500	114.004659100	22.6			
T	22.260726600	114.004473800	25.4			
T	22.260836200	114.004283100	22.1			
T	22.260914000	114.004194900	20.0			
T	22.260973600	114.004074200	19.4			
T	22.261090100	114.003841700	21.8			
T	22.261197700	114.003600800	24.9			
T	22.261283600	114.003396400	23.6			
T	22.261398100	114.003159000	23.1			
T	22.261451400	114.003069700	22.8			
T	22.261502400	114.002889100	23.8			
T	22.261547700	114.002721500	23.7			
T	22.261620800	114.002456600	21.8			
T	22.261661900	114.002251200	20.2			
T	22.261698400	114.002095900	18.7			
T	22.261762300	114.001958900	15.9			
T	22.261839900	114.001762600	12.5			
T	22.261922100	114.001634800	9.1			
T	22.261954100	114.001570800	8.2			
T	22.262031700	114.001621100	6.4			
T	22.262113900	114.001657600	4.4			
T	22.262216100	114.001134700	4.2			
T	22.262243100	114.001041000	3.5			
T	22.262289000	114.000966600	3.1			
T	22.262354500	114.000902900	3.1			
T	22.262411000	114.000870200	3.4			
T	22.262448600	114.000859600	3.6			
T	22.262551000	114.000841000	4.0			
T	22.262614900	114.000838300	4.0			
T	22.262645200	114.000829500	4.1			
T	22.262682500	114.000817600	4.5			
T	22.262730100	114.000844800	4.0			
T	22.262777100	114.000875100	4.0			
T	22.262772400	114.000888500	4.0			
T	22.262769000	114.000914900	4.0			
T	22.262771800	114.000945000	4.0			
T	22.262781600	114.000973200	4.0			
T	22.262799300	114.001000300	4.1			
T	22.262821800	114.001038600	4.2			
T	22.262840200	114.001080400	4.2			
T	22.262855300	114.001130600	4.3			
T	22.262863600	114.001182000	4.6			
T	22.262900000	114.001535900	4.1			
T	22.262923800	114.001752400	2.7			
T	22.262930100	114.001829200	2.4			
T	22.262933200	114.001866700	2.3			
T	22.262942100	114.001900900	2.2			
T	22.262956700	114.001932800	2.0			
T	22.262976500	114.001961300	2.0			
T	22.263000800	114.001985400	1.9			
T	22.263027000	114.002003200	1.8			
T	22.263055700	114.002016000	1.7			
T	22.263086000	114.002023100	1.7			
T	22.263117000	114.002024500	1.7			
T	22.263148900	114.002019900	1.7			
T	22.263554100	114.001936500	2.1			
T	22.263577700	114.001930300	2.2	1		
T	22.263603000	114.001994900	1.8			
T	22.263705800	114.001973900	1.3			
T	22.263868800	114.001940100	0.2			
T	22.263990200	114.001915100	0.8			
T	22.264022000	114.001906400	1.1			
T	22.264051900	114.001892000	1.5			
T	22.264078300	114.001871000	1.9			
T	22.264099900	114.001844500	2.5			
T	22.264115700	114.001813500	3.1			
T	22.264124100	114.001779500	3.7			
T	22.264120200	114.001717600	4.8			
T	22.264063800	114.001399200	9.7			
T	22.264356600	114.001338600	6.7			
T	22.264363300	114.001375900	6.7			
T	22.264500600	114.001392400	4.6			
T	22.264521700	114.001484900	5.4			
T	22.264575100	114.001797400	5.6			
T	22.264588700	114.001849700	5.2			
T	22.264618700	114.001865900	4.9			
T	22.264752400	114.001853500	4.1			
T	22.264899700	114.001839900	2.9			
T	22.265010700	114.001828000	2.0			
